study_uid,field,mismatched_with_study_uid,bertscore_p,bertscore_r,bertscore_f1
3546,findings,3681,0.8512296080589294,0.8529829382896423,0.8521053791046143
3555,findings,3660,0.8690621852874756,0.8787523508071899,0.8738803863525391
3557,findings,2963,0.8274272680282593,0.7981587648391724,0.8125295639038086
3559,findings,1067,0.7898854613304138,0.8179632425308228,0.8036792874336243
3568,findings,2181,0.8851218223571777,0.8413645029067993,0.8626886606216431
3574,findings,3687,0.8623875379562378,0.8173275589942932,0.8392531275749207
358,findings,3671,0.8413001894950867,0.8381747007369995,0.8397345542907715
3581,findings,3512,0.8112978339195251,0.8257545232772827,0.8184623718261719
3594,findings,3240,0.8279919624328613,0.849128007888794,0.8384268283843994
3597,findings,2092,0.831760823726654,0.7757322192192078,0.8027700781822205
3601,findings,3988,0.8014718294143677,0.7771997451782227,0.7891492247581482
3605,findings,2381,0.855548620223999,0.8967869877815247,0.8756825923919678
3607,findings,2704,0.8652577996253967,0.7799108028411865,0.8203704953193665
3609,findings,3546,0.8388223648071289,0.8492483496665955,0.8440030813217163
3616,findings,2427,0.7868086695671082,0.796087920665741,0.791421115398407
3621,findings,3360,0.8397684693336487,0.8190358281135559,0.8292725682258606
3630,findings,2323,0.8219608664512634,0.8435906767845154,0.8326353430747986
3634,findings,2216,0.8409799933433533,0.8477687835693359,0.8443607091903687
3639,findings,2865,0.8258864879608154,0.7822889685630798,0.8034967184066772
3648,findings,3211,0.8514857292175293,0.8109826445579529,0.830740749835968
3651,findings,3790,0.8260577917098999,0.8056670427322388,0.8157349824905396
3654,findings,2888,0.8986371159553528,0.8681522607803345,0.8831316828727722
3660,findings,2208,0.8258084058761597,0.8644079566001892,0.8446674346923828
3662,findings,2966,0.8601539134979248,0.8689622282981873,0.8645355701446533
3665,findings,2541,0.8444415330886841,0.7952244877815247,0.8190943002700806
367,findings,2373,0.8221753239631653,0.8362903594970703,0.8291727900505066
3671,findings,3494,0.8336755037307739,0.8326624035835266,0.833168625831604
3672,findings,3725,0.8269158005714417,0.8544176816940308,0.8404417634010315
3679,findings,3238,0.9184552431106567,0.8048449158668518,0.8579050898551941
3681,findings,3601,0.8480236530303955,0.837848424911499,0.8429052829742432
3683,findings,3967,0.9032267928123474,0.848244845867157,0.8748728036880493
3687,findings,2781,0.8493450880050659,0.9219619631767273,0.8841650485992432
3694,findings,1946,0.8899756073951721,0.858220100402832,0.8738094568252563
3699,findings,557,0.8431837558746338,0.8617412447929382,0.8523614406585693
370,findings,2307,0.8435089588165283,0.8320616483688354,0.8377461433410645
3707,findings,2032,0.8221179842948914,0.8574990630149841,0.839435875415802
3725,findings,3947,0.8525046706199646,0.860043466091156,0.8562574982643127
3731,findings,2014,0.8537459373474121,0.8002818822860718,0.8261498808860779
3735,findings,3750,0.8450638651847839,0.8306149840354919,0.8377771377563477
3740,findings,2434,0.8248754143714905,0.8499476909637451,0.8372238874435425
3750,findings,2724,0.8079336881637573,0.8099274039268494,0.8089293241500854
3753,findings,2974,0.8188295364379883,0.7541713714599609,0.7851715683937073
3756,findings,696,0.8712407350540161,0.87899249792099,0.8750994801521301
3765,findings,2392,0.8366531133651733,0.8578799366950989,0.8471335768699646
3766,findings,2045,0.8650026321411133,0.8198282718658447,0.8418098092079163
3769,findings,3699,0.8094276189804077,0.823963463306427,0.8166308403015137
3770,findings,1218,0.8877100348472595,0.8490160703659058,0.8679320812225342
