study_uid,status,reason,findings_bleu,findings_rouge_l,findings_meteor,impression_bleu,impression_rouge_l,impression_meteor
2417,completed,,5.336626135787336,0.23529411764705882,0.27054545454545453,11.044795567078939,0.18181818181818182,0.3537735849056604
2781,completed,,4.85815973404977,0.23809523809523808,0.39574468085106385,10.682175159905853,0.0,0.12195121951219512
3359,completed,,4.743866035456086,0.24489795918367344,0.5569852941176471,46.30777161991026,0.75,0.600907029478458
1099,completed,,6.316184084967407,0.3157894736842105,0.41337633930226525,46.30777161991026,1.0,0.8099489795918368
3790,completed,,3.293185990042931,0.27692307692307694,0.19280975106839382,4.05185766962521,0.1111111111111111,0.28714107365792757
1706,completed,,22.73881012723444,0.43902439024390244,0.3751970680371,8.097785064266205,0.23076923076923078,0.4076086956521739
3402,generation_failed,"POST /generate-report returned 422: {""detail"":{""message"":""LLM generation validation failed after exhausting the content retry budget. Last validation errors: [\""response is not valid JSON: Expecting ',' delimiter: line 8 column 124 (char 550)\""]"",""last_raw_response"":""{\n  \""examination\"": \""Chest X-ray\"",\n  \""clinical_history\"": \""Unknown\"",\n  \""technique\"": \""Posteroanterior (PA) view\"",\n  \""findings\"": \""The cardiac silhouette and mediastinum size are within normal limits. There is no pulmonary edema, focal consolidation, or ",,,,,,
1930,completed,,6.940488244620051,0.25000000000000006,0.29720922748014383,8.392229812593097,0.30769230769230765,0.34090909090909094
2790,completed,,2.4526253005220444,0.11764705882352942,0.23057725694444448,26.760322756637912,0.5454545454545455,0.6097560975609756
1765,completed,,3.7206761226359717,0.16666666666666663,0.23965371621621617,42.7287006396234,0.75,0.7500000000000001
2611,completed,,4.768981297470625,0.13043478260869565,0.3521238377007608,28.087083270446133,0.6666666666666665,0.439469320066335
319,completed,,9.78237574896145,0.30303030303030304,0.6637806637806638,10.682175159905853,0.0,0.12195121951219512
911,completed,,17.759929132147146,0.3076923076923077,0.4455089820359281,12.70331870386537,0.28571428571428575,0.24390243902439024
691,completed,,10.95143210904862,0.3103448275862069,0.524367088607595,9.287528999566801,0.46153846153846156,0.46464646464646464
2709,completed,,1.0211506737532468,0.14634146341463414,0.12044883866917765,3.564186929405141,0.0,0.05319148936170213
2478,completed,,1.6150557705266446,0.13888888888888887,0.07092198581560284,0.767322785896366,0.14814814814814817,0.05952380952380952
3491,completed,,6.813458660016108,0.3380281690140845,0.29844759926131115,0.0,0.0,0.0
3216,completed,,21.800193956058223,0.2857142857142857,0.3312942216981132,0.7577181189007623,0.04,0.10869565217391305
2546,completed,,50.469181579142905,0.7536231884057972,0.9043054413377194,0.0,0.0,0.0
3072,completed,,5.834326706891457,0.13861386138613863,0.2070156757881927,1.323272412374924,0.12244897959183672,0.07183908045977012
3016,completed,,4.45846686713744,0.20833333333333331,0.3032033501930712,13.485111859503684,0.6,0.4444444444444445
2401,completed,,8.383471595513127,0.2727272727272727,0.37307919621749414,28.087083270446133,0.6666666666666665,0.439469320066335
3412,completed,,10.326544911243897,0.2535211267605634,0.2981740481740482,13.267398701010466,0.5,0.27186761229314416
1370,completed,,5.446290259356641,0.23076923076923075,0.21433624903524567,0.35649911537502726,0.0,0.024630541871921183
3116,completed,,4.5762708103494685,0.2916666666666667,0.395331500722173,6.809398432036521,0.3076923076923077,0.6305084745762711
3411,completed,,4.256245470373565,0.21212121212121213,0.2032786885245902,0.0,0.0,0.0
2045,completed,,10.22763758993479,0.3548387096774193,0.3670528017241379,20.164945583740657,0.5,0.6194444444444446
3428,completed,,5.1808504584721895,0.27692307692307694,0.213455227379278,0.0,0.0,0.0
2746,completed,,1.6447509405464604,0.14814814814814817,0.15942028985507248,2.205438848664384,0.1111111111111111,0.3453453453453454
982,completed,,6.551247989407595,0.21739130434782608,0.17067325150700852,13.485111859503684,0.6,0.8333333333333334
